timestamp	content
10/25/2025, 8:22:54 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************
10/25/2025, 8:22:54 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************
10/25/2025, 8:22:53 PM	"changed: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************
10/25/2025, 8:22:53 PM	"changed: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [include_role : config-v2] ************************************************
10/25/2025, 8:22:53 PM	"included: config-v2 for localhost
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.dt-access-token : uri] ***********************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:53 PM	TASK [include_role : config-v2] ************************************************
10/25/2025, 8:22:53 PM	"included: config-v2 for localhost
"
10/25/2025, 8:22:53 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************
10/25/2025, 8:22:53 PM	"ok: [localhost]
"
10/25/2025, 8:22:52 PM	TASK [include_role : {{ use_case_ext_src | ace_box.ace_box.useCaseExtSrcToName }}] ***
10/25/2025, 8:22:52 PM	"included: ace-box-ext-hot-partner-powerup-bizobs for localhost
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : debug] **********
10/25/2025, 8:22:52 PM	"ok: [localhost] => {
    ""msg"": ""Hello from Partner PowerUp BizObs Use Case!"""
10/25/2025, 8:22:52 PM	"}
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : set_fact] *******
10/25/2025, 8:22:52 PM	"ok: [localhost]
"
10/25/2025, 8:22:52 PM	TASK [include_role : dt-access-token] ******************************************
10/25/2025, 8:22:52 PM	"included: dt-access-token for localhost
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.use-case-ext : Synchronize var override] *****************
10/25/2025, 8:22:52 PM	"changed: [localhost]
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.use-case-ext : Source var override] **********************
10/25/2025, 8:22:52 PM	"ok: [localhost]
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.use-case-ext : Synchronize roles] ************************
10/25/2025, 8:22:52 PM	"changed: [localhost]
"
10/25/2025, 8:22:52 PM	TASK [ace_box.ace_box.use-case-ext : Synchronize Use Case role] ****************
10/25/2025, 8:22:52 PM	"changed: [localhost]
"
10/25/2025, 8:22:51 PM	"changed: [localhost]
"
10/25/2025, 8:22:51 PM	TASK [ace_box.ace_box.use-case-ext : Clone external use case] ******************
10/25/2025, 8:22:47 PM	TASK [ace_box.ace_box.use-case-ext : Create repos directory] *******************
10/25/2025, 8:22:47 PM	"changed: [localhost]
"
10/25/2025, 8:22:46 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************
10/25/2025, 8:22:46 PM	"ok: [localhost]
"
10/25/2025, 8:22:46 PM	TASK [ace_box.ace_box.use-case-ext : Determine use_case_repo_path] *************
10/25/2025, 8:22:46 PM	"ok: [localhost]
"
10/25/2025, 8:22:46 PM	TASK [Gathering Facts] *********************************************************
10/25/2025, 8:22:46 PM	"ok: [localhost]
"
10/25/2025, 8:22:45 PM	"ansible.cfg.
"
10/25/2025, 8:22:45 PM	"PLAY [Main V2] *****************************************************************
"
10/25/2025, 8:22:45 PM	WARNING:root:Warning: --ansible-workdir is deprecated and will be removed in a future version.
10/25/2025, 8:22:45 PM	[WARNING]: provided hosts list is empty, only localhost is available. Note that
10/25/2025, 8:22:45 PM	the implicit localhost does not match 'all'
10/25/2025, 8:22:45 PM	"[DEPRECATION WARNING]: Specifying a list of dictionaries for vars is deprecated
 in favor of specifying a dictionary. Error occurred in the file: /home/dt_trai"
10/25/2025, 8:22:45 PM	ning/.ansible/collections/ansible_collections/ace_box/ace_box/roles/config-
10/25/2025, 8:22:45 PM	v2/tasks/main.yml, line: 30. This feature will be removed in version 2.18. 
10/25/2025, 8:22:45 PM	Deprecation warnings can be disabled by setting deprecation_warnings=False in 
10/25/2025, 8:22:45 PM	ansible.cfg.
10/25/2025, 8:22:45 PM	"[DEPRECATION WARNING]: Specifying a list of dictionaries for vars is deprecated
 in favor of specifying a dictionary. Error occurred in the file: /home/dt_trai"
10/25/2025, 8:22:45 PM	ning/.ansible/collections/ansible_collections/ace_box/ace_box/roles/config-
10/25/2025, 8:22:45 PM	v2/tasks/main.yml, line: 43. This feature will be removed in version 2.18. 
10/25/2025, 8:22:45 PM	Deprecation warnings can be disabled by setting deprecation_warnings=False in 
10/25/2025, 8:22:45 PM	ansible.cfg.
10/25/2025, 8:22:45 PM	"[DEPRECATION WARNING]: Specifying a list of dictionaries for vars is deprecated
 in favor of specifying a dictionary. Error occurred in the file: /home/dt_trai"
10/25/2025, 8:22:45 PM	ning/.ansible/collections/ansible_collections/ace_box/ace_box/roles/config-
10/25/2025, 8:22:45 PM	v2/tasks/main.yml, line: 56. This feature will be removed in version 2.18. 
10/25/2025, 8:22:45 PM	Deprecation warnings can be disabled by setting deprecation_warnings=False in 
10/25/2025, 8:22:45 PM	ansible.cfg.
10/25/2025, 8:22:45 PM	"[DEPRECATION WARNING]: Specifying a list of dictionaries for vars is deprecated
 in favor of specifying a dictionary. Error occurred in the file: /home/dt_trai"
10/25/2025, 8:22:45 PM	ning/.ansible/collections/ansible_collections/ace_box/ace_box/roles/config-
10/25/2025, 8:22:45 PM	v2/tasks/main.yml, line: 69. This feature will be removed in version 2.18. 
10/25/2025, 8:22:45 PM	Deprecation warnings can be disabled by setting deprecation_warnings=False in 
10/25/2025, 8:22:45 PM	2025-10-25 19:22:40 [INFO] Starting ace prepare
10/25/2025, 8:22:45 PM	2025-10-25 19:22:44 [INFO] Command 'cd /home/dt_training' completed successfully
10/25/2025, 8:22:45 PM	2025-10-25 19:22:44 [INFO] Running ace enable with external use-case github.com/lawrobar90/ace-box-ext-hot-partner-powerup-bizobs.git
10/25/2025, 8:22:40 PM	2025-10-25 19:22:40 [INFO] Command '/home/dt_training/init.sh' completed successfully
10/25/2025, 8:22:40 PM	2025-10-25 19:22:40 [INFO] Creating ace prepare command with all extra-vars
10/25/2025, 8:22:29 PM	2025-10-25 19:22:24 [INFO] Command 'rm -rf /tmp/ace-box' completed successfully
10/25/2025, 8:22:24 PM	2025-10-25 19:22:20 [INFO] Cloning and initializing Ace-Box
10/25/2025, 8:22:24 PM	2025-10-25 19:22:24 [INFO] Command 'sudo -u dt_training cp -RT /tmp/ace-box/user-skel/ /home/dt_training' completed successfully
10/25/2025, 8:22:24 PM	2025-10-25 19:22:24 [INFO] Command 'chmod +x /home/dt_training/init.sh' completed successfully
